image_path,readable,width,height,channels,aspect_ratio,dtype,min_pixel,max_pixel,median_pixel,p01_pixel,p99_pixel,mean_pixel,std_pixel,pixel_entropy,unique_pixel_ratio,unique_pixel_count,dark_pixel_ratio,bright_pixel_ratio,edge_density,noise_estimate,background_ratio,border_dark_ratio,blur_score,contrast,clip_low_percent,clip_high_percent,nonzero_ratio,blank,quality_status,quality_flags,error,sha256,phash,dhash,image_id
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000265_004.png,True,1024,1024,1,1.0,uint8,0,252,127.0,0.0,231.0,119.3317756652832,74.19213373163821,7.764318681455771,0.98828125,253,0.01332855224609375,0.0,0.034595489501953125,1.0,0.038616180419921875,0.16423828125,81.88022220041603,74.19213373163821,1.332855224609375,0.0,0.9613838195800781,False,VALID,,,bbc96e72814793cb6101f8916052701afe4ab7d7d4a03a3f2fdc3c8e572e9e50,dc3d42471498afad,f0333332f2e0c0c8,00000265_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000265_005.png,True,1024,1024,1,1.0,uint8,0,250,122.0,0.0,233.0,113.51898193359375,77.33845639500554,7.52289124505776,0.98046875,251,0.053821563720703125,0.0,0.03374481201171875,1.0,0.15812301635742188,0.50595703125,80.73733587743482,77.33845639500554,5.3821563720703125,0.0,0.8418769836425781,False,REVIEW,CLIP_LOW,,25084ae16fddff758b0c41633cb84d26454304b26c69bc7266628b27d09775e4,d939464c98f9e9a8,70521392b2f0e0e0,00000265_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000266_000.png,True,1024,1024,1,1.0,uint8,0,246,106.0,0.0,232.0,107.21376037597656,67.16818785072728,7.640099400878734,0.96484375,247,0.060009002685546875,0.0,0.029613494873046875,1.0,0.10497665405273438,0.40201171875,76.07577314600348,67.16818785072728,6.0009002685546875,0.0,0.8950233459472656,False,REVIEW,CLIP_LOW,,072ee045f48cb8f3c8f55e33f540778c974abac03640313cba69336ee6d0ec3f,9979871a174f1a1d,f0931393bbb1f0f0,00000266_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000267_000.png,True,1024,1024,1,1.0,uint8,0,251,101.0,0.0,232.0,101.43390274047852,69.20889022512777,7.324617758992929,0.984375,252,0.1405029296875,0.0,0.03324127197265625,1.0,0.14878082275390625,0.47900390625,119.43864485526865,69.20889022512777,14.05029296875,0.0,0.8512191772460938,False,REVIEW,CLIP_LOW,,4d1a5218e9d07685f934b598f26509a5496aae58384403d8521f22e6ebac7044,997906461a5b4f3b,f29292b2b0f0f8f0,00000267_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000268_000.png,True,1024,1024,1,1.0,uint8,0,255,121.0,3.0,191.0,110.99795532226562,46.345510186897755,7.214153179128323,0.984375,252,0.000324249267578125,0.00064849853515625,0.020458221435546875,0.0,0.056797027587890625,0.1897265625,252.03049354055833,46.345510186897755,0.0324249267578125,0.064849853515625,0.9432029724121094,False,VALID,,,236feb6f9970c1a94f92883f2acff89e66dcd6fa02903fda27fbaa345540adcd,897e56185f191a2f,b98c9b93b3b3b2f0,00000268_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000268_001.png,True,1024,1024,1,1.0,uint8,0,255,125.0,3.0,206.0,118.33879089355469,45.8001111567769,7.348459204114459,0.98828125,253,0.0006103515625,0.0007171630859375,0.016078948974609375,0.0,0.034938812255859375,0.09865234375,254.4481345556996,45.8001111567769,0.06103515625,0.07171630859375,0.9650611877441406,False,VALID,,,ce04c323519fffc5dfdbb14e51131b0a5ad2ef831548d007328bf31e12777d08,dc3dd30d1c4d1c4d,3216363636b0f0f0,00000268_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000268_002.png,True,1024,1024,1,1.0,uint8,0,255,176.0,12.0,224.0,155.47609329223633,54.28406598353401,6.977661717649402,1.0,256,0.000270843505859375,0.000728607177734375,0.01717376708984375,0.0,0.0003204345703125,0.00142578125,262.7702232969459,54.28406598353401,0.0270843505859375,0.0728607177734375,0.9996795654296875,False,VALID,,,6d892aac5d427c01f7d25bd7c3a0c5ff45526eab5cab74dc9628ea31e00ce78a,95ae87191f0f0c4f,62c6b632b2baf8f8,00000268_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000269_000.png,True,1024,1024,1,1.0,uint8,0,242,171.0,18.0,233.0,160.0505142211914,52.37260344457748,7.434005998651031,0.9140625,234,0.0032958984375,0.0,0.0310516357421875,1.0,0.0032958984375,0.01765625,58.20592724904418,52.37260344457748,0.32958984375,0.0,0.9967041015625,False,VALID,,,5102df58a18dcfa490a53ce8fedc3c817a6b437f55cee8557994115cedeed6a6,c9af4717961f1449,f2333333b3b2f2e0,00000269_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000269_001.png,True,1024,1024,1,1.0,uint8,13,242,170.0,21.0,224.0,159.5130958557129,47.29797402500603,7.294032279581874,0.8984375,230,0.0,0.0,0.03137969970703125,1.0,0.0,0.0,55.199902420383296,47.29797402500603,0.0,0.0,1.0,False,VALID,,,1fc8e7d97c1eaace5dc5fc577f70592cb1255b5dc43cbcc3d12fb65b3ae2cf0e,cdaec315d21f144d,b627373332b2f2e2,00000269_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000270_000.png,True,1024,1024,1,1.0,uint8,13,228,170.0,23.0,218.0,155.43517684936523,50.585014110637545,7.28197669225055,0.84375,216,0.0,0.0,0.025508880615234375,1.0,0.0,0.0,39.38935234484961,50.585014110637545,0.0,0.0,1.0,False,VALID,,,1f229dc3e431b75aa38d438dd505b964587b16332a1e60720f0008f00196e063,997b05161e495e7a,f093133339f0c8d8,00000270_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000270_001.png,True,1024,1024,1,1.0,uint8,0,241,186.0,0.0,235.0,162.91522598266602,67.4432128824628,7.31715192962325,0.9453125,242,0.037189483642578125,0.0,0.035923004150390625,1.0,0.03861236572265625,0.2145703125,132.00405619456433,67.4432128824628,3.7189483642578125,0.0,0.9613876342773438,False,VALID,,,396b68be5f7c344d87e012d2a40d8b28e38bb01bb07458e867312698ea4a0ff9,992946071f59697e,f0b2333331d2f0f0,00000270_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000270_002.png,True,1024,1024,1,1.0,uint8,1,246,176.0,6.0,241.0,159.7106475830078,64.69555897042828,7.62114609997177,0.95703125,245,0.00390625,0.0,0.03202056884765625,0.0,0.006710052490234375,0.0346484375,113.86537386005512,64.69555897042828,0.390625,0.0,0.9932899475097656,False,VALID,,,a50696de538fd53f4fc496f26a4bab7bfa88c03db502e43775d519244f4691e2,912946961b475f1f,f0969292b2b2d0d8,00000270_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000271_000.png,True,1024,1024,1,1.0,uint8,0,245,164.0,0.0,232.0,141.14395904541016,74.3158955425933,7.467012234650193,0.9609375,246,0.043285369873046875,0.0,0.0404205322265625,1.0,0.044071197509765625,0.24564453125,147.90523852570914,74.3158955425933,4.3285369873046875,0.0,0.9559288024902344,False,VALID,,,15f136b50342e327e827ee8858e3fb9b3a2e5f1b54019af7d5705a37235d2497,813b78171e5a7a78,f8dbdbd8d8f0f0f0,00000271_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000271_001.png,True,1024,1024,1,1.0,uint8,0,247,132.0,0.0,231.0,116.9196662902832,84.54743928855082,6.845075263080533,0.96875,248,0.18104934692382812,0.0,0.0319061279296875,0.0,0.18172454833984375,0.67875,170.27496450730538,84.54743928855082,18.104934692382812,0.0,0.8182754516601562,False,REVIEW,CLIP_LOW,,df639b43cf32b6591873f6e5fd7972f0d011115d96dc790e62908c5140867903,d42c2fc32bda2b64,b0b4b4b0b0c0f0f8,00000271_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000271_002.png,True,1024,1024,1,1.0,uint8,1,240,141.0,16.0,208.0,124.76929092407227,60.45794312881041,7.318794774945094,0.9375,240,0.001972198486328125,0.0,0.0424652099609375,1.0,0.00289154052734375,0.01619140625,253.96492595550077,60.45794312881041,0.1972198486328125,0.0,0.9971084594726562,False,VALID,,,d76dfa044e6023773fb23f96300fa955e0ffb59378c8d8cc0f2aff61ebbf419e,91385e3abca4d6c6,39d8d092d258d8d4,00000271_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000271_003.png,True,1024,1024,1,1.0,uint8,0,255,91.0,0.0,212.0,93.25167083740234,68.20085991538738,7.417667319926866,1.0,256,0.0519866943359375,3.814697265625e-05,0.040073394775390625,1.0,0.09271240234375,0.23294921875,119.06833150352759,68.20085991538738,5.19866943359375,0.003814697265625,0.90728759765625,False,REVIEW,CLIP_LOW,,c70bc2d0be73861ae8686e69b9cd4ea755aa9bfeacfb9ea2ca9d5a02999e92d2,d03d7fc39c0b4e09,d494b2b0f0c0f0f0,00000271_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000271_004.png,True,1024,1024,1,1.0,uint8,0,250,80.0,0.0,209.0,87.53601455688477,67.96581390666303,7.315790809236386,0.98046875,251,0.054859161376953125,0.0,0.04528045654296875,1.0,0.20086669921875,0.50978515625,107.81015838820895,67.96581390666303,5.4859161376953125,0.0,0.79913330078125,False,REVIEW,CLIP_LOW,,306f6483b222c1ed95283c384e86edc35523607daf4efff66d533eb9c2e31298,c03dbbc3595a4b19,b296b4b0f0e0f0f0,00000271_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000272_000.png,True,1024,1024,1,1.0,uint8,0,233,163.0,15.0,224.0,148.21557998657227,56.8608809475886,7.397172891172209,0.89453125,229,0.0016021728515625,0.0,0.03050994873046875,1.0,0.0016021728515625,0.008671875,68.04679356864654,56.8608809475886,0.16021728515625,0.0,0.9983978271484375,False,VALID,,,c75aa3f652bc7bd4e82ad4ffb9c127edd171d7108b34490413e062dd89081be6,803b470a5a5d4d7f,f1b792b2b1f0f0f0,00000272_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000272_001.png,True,1024,1024,1,1.0,uint8,0,243,175.0,0.0,235.0,154.36903381347656,67.38980108881549,7.439205500654389,0.953125,244,0.049320220947265625,0.0,0.033618927001953125,1.0,0.049652099609375,0.2623828125,92.90293021075195,67.38980108881549,4.9320220947265625,0.0,0.950347900390625,False,VALID,,,895570256745afb25b641088a8c1621262e18af9d55ac22fa85b5d8ded00e931,887d07025b557e76,f3b313b3b1b1f0f0,00000272_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000272_002.png,True,1024,1024,1,1.0,uint8,0,247,156.0,0.0,238.0,133.25762176513672,77.60238474720275,7.141829742502741,0.95703125,245,0.1328125,0.0,0.028415679931640625,0.0,0.134002685546875,0.4930859375,139.84291567279433,77.60238474720275,13.28125,0.0,0.865997314453125,False,REVIEW,CLIP_LOW,,2088b895b14636f3ec59ed750adf986ec3ae273535fc73eb6af4a37979551fb1,887947863a956fd8,f193939bb9f0f0f0,00000272_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000272_004.png,True,1024,1024,1,1.0,uint8,0,250,104.0,0.0,231.0,102.60440826416016,70.51416469464705,7.581635491398478,0.9765625,250,0.04876708984375,0.0,0.030498504638671875,1.0,0.158782958984375,0.5651953125,70.71267536043888,70.51416469464705,4.876708984375,0.0,0.841217041015625,False,VALID,,,48706ee32e80517eb40865d195c8453fe17281263575eff9d28fc6eb93c06fa7,9179c60f191d457d,b29692b2b2f0f0f0,00000272_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000272_005.png,True,1024,1024,1,1.0,uint8,1,250,167.0,1.0,238.0,150.45842361450195,66.93191282343918,7.688210935637071,0.97265625,249,0.019451141357421875,0.0,0.035923004150390625,1.0,0.02080535888671875,0.11625,158.55295913270675,66.93191282343918,1.9451141357421875,0.0,0.9791946411132812,False,VALID,,,513c356e62055d62c84d011846c731c5b667acd1e2cfe66989c2f390c967dbcb,d17957061a154d5f,b19393b2b1e0f0f0,00000272_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000272_006.png,True,1024,1024,1,1.0,uint8,0,243,137.0,0.0,227.0,127.23362350463867,70.37753755309176,7.5197825297695395,0.953125,244,0.07310104370117188,0.0,0.045154571533203125,1.0,0.07353591918945312,0.406484375,338.0200048136612,70.37753755309176,7.3101043701171875,0.0,0.9264640808105469,False,REVIEW,CLIP_LOW,,883285f05728f57cac86fdce03dfe13924d19ae0379b1d1c0c145fe49834ed04,8979571a19c57bb0,b193939399f1e0f0,00000272_006
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_005.png,True,1024,1024,1,1.0,uint8,5,230,178.0,13.0,220.0,164.99653244018555,44.79800507701844,7.156348208622381,0.8828125,226,0.0,0.0,0.017597198486328125,1.0,3.814697265625e-06,0.0,34.54855249715911,44.79800507701844,0.0,0.0,0.9999961853027344,False,VALID,,,85af0175ba03612f1aeeea3044562fa6a0b5a52ea83b3c2f13bfd8163cd3a7ab,dc2e43d3404f4d5d,b63636363232c0e0,00000273_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_006.png,True,1024,1024,1,1.0,uint8,0,245,150.0,0.0,234.0,134.5943832397461,69.12430572905792,7.716571822298491,0.9609375,246,0.01421356201171875,0.0,0.02114105224609375,1.0,0.043048858642578125,0.19158203125,63.49052592726366,69.12430572905792,1.421356201171875,0.0,0.9569511413574219,False,VALID,,,4fec76e73d96f4d560c83bff4c22253bcb216ce813a49b4ea08ed340e0f41528,dc2f465b096c2f38,f036373232b2e4e0,00000273_006
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_007.png,True,1024,1024,1,1.0,uint8,0,245,146.0,0.0,233.0,130.76974487304688,71.51612234212887,7.58634758089338,0.9609375,246,0.07196044921875,0.0,0.02178955078125,1.0,0.07735061645507812,0.32740234375,56.891453788484796,71.51612234212887,7.196044921875,0.0,0.9226493835449219,False,REVIEW,CLIP_LOW,,f4b9eb30f231b882356ce917a9dd0bd267ff958bce40bc831737e0c846d598f7,dc2e435b0a5c6f38,f036363632b2e0e0,00000273_007
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_008.png,True,1024,1024,1,1.0,uint8,0,250,153.0,0.0,234.0,137.43355560302734,71.00882565814031,7.715040037257572,0.98046875,251,0.02280426025390625,0.0,0.02008819580078125,1.0,0.060573577880859375,0.17787109375,64.6951949349459,71.00882565814031,2.280426025390625,0.0,0.9394264221191406,False,VALID,,,141ac8d0c37fd786a2332b08b1da30afd5c528b65a60cf65101f873564929cd4,dc0cc20b0dafa9bd,f0b437373333c4e0,00000273_008
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_009.png,True,1024,1024,1,1.0,uint8,0,245,146.0,0.0,234.0,131.6734962463379,72.4025897795069,7.726197018027194,0.9609375,246,0.02896881103515625,0.0,0.01990509033203125,1.0,0.0804443359375,0.285,67.15066447830759,72.4025897795069,2.896881103515625,0.0,0.9195556640625,False,VALID,,,3094ec7611815d4f42294496eea4f7d8527cc0d7e92dc1d22a225f3bc972fc9a,dc2e434b08ed2dbc,f0b436363232c0e0,00000273_009
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_000.png,True,1024,1024,1,1.0,uint8,0,244,161.0,0.0,233.0,142.2445831298828,67.73332116901734,7.7225093410115235,0.95703125,245,0.0154876708984375,0.0,0.019794464111328125,1.0,0.040264129638671875,0.18798828125,56.9929804650601,67.73332116901734,1.54876708984375,0.0,0.9597358703613281,False,VALID,,,b898a18c06b877b59f83159ecd4a1256cebea534f8924d4c8b0a5eeec1e5c6dd,dd2a42d70b4d0f1d,f016373232b2e4e0,00000273_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_001.png,True,1024,1024,1,1.0,uint8,0,245,144.0,0.0,233.0,131.86640548706055,68.75882751351075,7.749573373527117,0.9609375,246,0.02851104736328125,0.0,0.02103424072265625,1.0,0.060718536376953125,0.240625,52.96586762856168,68.75882751351075,2.851104736328125,0.0,0.9392814636230469,False,VALID,,,6534ed8e51b583b7e6a12b48496825b784a2753619dd784dad147c596721cf69,dc2e434b08ef28bd,f03636363232c4e0,00000273_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_002.png,True,1024,1024,1,1.0,uint8,0,159,121.0,0.0,150.0,111.2750129699707,31.459321928407885,6.489521228792391,0.625,160,0.021869659423828125,0.0,0.00307464599609375,1.0,0.022884368896484375,0.11169921875,26.22134543406719,31.459321928407885,2.1869659423828125,0.0,0.9771156311035156,False,VALID,,,ece2aca5ad3b73912342e9e57427fa2a4e4c1bee3309570b9ab8e324881db11b,ac4c434b4f4f0f0f,f03737373233c6e0,00000273_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000273_003.png,True,1024,1024,1,1.0,uint8,0,192,119.0,0.0,142.0,108.99796676635742,30.64410426802589,6.375422642869888,0.60546875,155,0.01627349853515625,0.0,0.002857208251953125,1.0,0.017322540283203125,0.101796875,34.68446999914886,30.64410426802589,1.627349853515625,0.0,0.9826774597167969,False,VALID,,,044a2e7c52423eed5e788ca0bcf4de88d078e45b8a07b00182f6a15681d54c91,dd7c46535b4b0919,f01633333232c6e0,00000273_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000274_000.png,True,1024,1024,1,1.0,uint8,3,249,174.0,4.0,247.0,154.27499389648438,73.05407677357718,7.6584025131342806,0.96484375,247,0.0,0.0,0.023883819580078125,0.0,0.0397491455078125,0.10732421875,89.64449169299041,73.05407677357718,0.0,0.0,0.9602508544921875,False,VALID,,,136021c470a57895f4ff516fd543d37544eb5582d80fb8293e34ec26d019b72d,cd0c03131f6df8f8,70b237333331c0c2,00000274_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000274_001.png,True,1024,1024,1,1.0,uint8,0,243,124.0,0.0,234.0,120.89952850341797,73.17816962083046,7.65435905961153,0.953125,244,0.021060943603515625,0.0,0.01946258544921875,1.0,0.08871078491210938,0.2864453125,50.92087369492219,73.17816962083046,2.1060943603515625,0.0,0.9112892150878906,False,VALID,,,f6dcbdfe14874f08088c0f00d79971a46f3cf95be434e2e677182deb5e265a31,817b16161a7d6979,70d29292b2f2f2f2,00000274_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000275_004.png,True,1024,1024,1,1.0,uint8,0,255,149.0,1.0,235.0,138.76702880859375,68.17712843701068,7.759517731255257,0.9921875,254,0.011920928955078125,0.000232696533203125,0.02313232421875,1.0,0.02001190185546875,0.09615234375,79.48993300866277,68.17712843701068,1.1920928955078125,0.0232696533203125,0.9799880981445312,False,VALID,,,5897fea9a4fe5a3377daf03fa7074d2e107a46767408a2a55db6eda21d08376f,817956825f0faa5b,f096969292f2d0d0,00000275_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000275_000.png,True,1024,1024,1,1.0,uint8,0,247,169.0,6.0,231.0,148.9216079711914,72.21085305692533,7.39321311654065,0.96484375,247,0.0009002685546875,0.0,0.04052734375,1.0,0.006946563720703125,0.0307421875,263.2599890967831,72.21085305692533,0.09002685546875,0.0,0.9930534362792969,False,VALID,,,a23a69a80ff75c63b074b68c3aa0ca67bd3a3342037fa80a23142a530125f047,897b065e1a797b30,f8da9b939993d2f8,00000275_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000275_001.png,True,1024,1024,1,1.0,uint8,0,255,122.0,0.0,207.0,120.49167251586914,50.38141501578585,7.45084589153193,0.99609375,255,0.0217437744140625,3.814697265625e-05,0.043697357177734375,1.0,0.0342559814453125,0.1787890625,442.6513976037822,50.38141501578585,2.17437744140625,0.003814697265625,0.9657440185546875,False,VALID,,,71fd2bf61fceb96d471a0e3dff66341666cbef0e50a4e85c9fdc022fdfa7f942,d43dd30b5e0a7d0c,e0b6b63636b0e0e0,00000275_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000275_002.png,True,1024,1024,1,1.0,uint8,0,251,135.0,4.0,218.0,132.26376342773438,54.44805617848465,7.631133732598291,0.98046875,251,0.000732421875,0.0,0.04236602783203125,1.0,0.0134429931640625,0.0883203125,247.0137669521937,54.44805617848465,0.0732421875,0.0,0.9865570068359375,False,VALID,,,379b5523b6d08c57e29d75f1b73a01956cb40e4b7ddf34a0f9c7af21065d9b1d,807d03db5d456e1d,f0949696b2f0f0f0,00000275_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000275_003.png,True,1024,1024,1,1.0,uint8,0,255,134.0,4.0,215.0,128.19403457641602,55.32372379309238,7.599328703958449,1.0,256,0.0003204345703125,0.000125885009765625,0.03696441650390625,1.0,0.01705169677734375,0.06083984375,502.5686326606518,55.32372379309238,0.03204345703125,0.0125885009765625,0.9829483032226562,False,VALID,,,2f8e11a75febb3f686cc74a61ded24a7cdddaaf21dca54a29bcb3929e4dfc658,817d06561b5f1b1b,f896929293f0f0f0,00000275_003
